id,reg_fee,sec_fee,tut_fee,other_fee,pre_bal,rebate,curr_year,student_id
1711,0.0,0.0,40000.0,0.0,0.0,0.0,1,10995
1718,0.0,0.0,160000.0,0.0,0.0,0.0,1,11002
1728,10000.0,0.0,70000.0,0.0,0.0,0.0,1,11012
1730,0.0,0.0,70000.0,0.0,0.0,0.0,1,11014
1793,0.0,0.0,70000.0,0.0,0.0,0.0,1,11077
1745,0.0,0.0,25000.0,0.0,0.0,0.0,1,11029
1754,0.0,0.0,40000.0,0.0,0.0,0.0,1,11038
1776,0.0,0.0,17500.0,0.0,0.0,0.0,1,11060
1753,0.0,0.0,35000.0,0.0,0.0,0.0,2,11037
1721,0.0,0.0,32500.0,0.0,0.0,0.0,2,11005
1691,0.0,0.0,36000.0,0.0,0.0,0.0,2,10975
1729,0.0,0.0,17500.0,0.0,0.0,0.0,1,11013
1784,0.0,0.0,17500.0,0.0,0.0,0.0,2,11068
1778,0.0,0.0,165000.0,0.0,0.0,0.0,1,11062
1770,0.0,0.0,60000.0,0.0,0.0,0.0,1,11054
1769,0.0,0.0,45000.0,0.0,0.0,0.0,2,11053
1743,0.0,0.0,30000.0,0.0,0.0,0.0,1,11027
1750,0.0,0.0,95000.0,0.0,0.0,0.0,1,11034
1767,0.0,0.0,35000.0,0.0,0.0,0.0,1,11051
1720,0.0,0.0,25000.0,0.0,0.0,0.0,2,11004
1764,,0.0,70000.0,0.0,0.0,0.0,2,11048
1807,0.0,0.0,20000.0,0.0,0.0,0.0,2,11091
1713,0.0,0.0,0.0,0.0,0.0,0.0,2,10997
1688,0.0,0.0,20000.0,0.0,0.0,0.0,2,10972
1685,0.0,0.0,23000.0,0.0,0.0,0.0,1,10969
1785,0.0,0.0,20000.0,0.0,0.0,0.0,2,11069
1612,0.0,0.0,35000.0,0.0,0.0,0.0,2,10896
1726,0.0,0.0,0.0,0.0,0.0,0.0,1,11010
1707,0.0,0.0,25000.0,0.0,0.0,0.0,2,10991
1704,0.0,0.0,17500.0,0.0,0.0,0.0,2,10988
1777,0.0,0.0,17500.0,0.0,0.0,0.0,2,11061
1783,0.0,0.0,21000.0,0.0,0.0,2000.0,2,11067
1761,,0.0,30000.0,0.0,0.0,0.0,2,11045
1706,0.0,0.0,15000.0,0.0,0.0,0.0,2,10990
1640,0.0,0.0,35000.0,0.0,0.0,0.0,1,10924
1779,0.0,0.0,32500.0,0.0,0.0,0.0,2,11063
1669,0.0,0.0,95000.0,0.0,0.0,0.0,2,10953
1716,0.0,0.0,17500.0,0.0,0.0,0.0,2,11000
1749,0.0,0.0,0.0,0.0,0.0,0.0,1,11033
1698,,0.0,35000.0,0.0,0.0,0.0,2,10982
1755,0.0,0.0,40000.0,0.0,0.0,0.0,2,11039
1758,0.0,0.0,70000.0,0.0,0.0,0.0,1,11042
1693,0.0,0.0,0.0,0.0,0.0,0.0,1,10977
1759,0.0,0.0,0.0,0.0,0.0,0.0,2,11043
1746,0.0,0.0,55000.0,0.0,0.0,0.0,2,11030
1734,0.0,0.0,25000.0,0.0,0.0,0.0,1,11018
1775,0.0,0.0,17500.0,0.0,0.0,0.0,1,11059
1677,,0.0,50000.0,0.0,0.0,0.0,2,10961
1741,0.0,0.0,25000.0,0.0,0.0,0.0,1,11025
1629,0.0,0.0,0.0,0.0,0.0,0.0,1,10913
1760,0.0,0.0,16250.0,0.0,0.0,0.0,2,11044
1732,0.0,0.0,22500.0,0.0,0.0,0.0,2,11016
1717,0.0,0.0,35000.0,0.0,0.0,0.0,2,11001
1773,0.0,0.0,25000.0,0.0,0.0,0.0,2,11057
1762,0.0,0.0,20000.0,0.0,0.0,0.0,2,11046
1687,0.0,0.0,80000.0,0.0,0.0,0.0,1,10971
1715,0.0,0.0,0.0,0.0,0.0,0.0,2,10999
1748,0.0,0.0,24500.0,0.0,0.0,0.0,2,11032
1727,0.0,0.0,25000.0,0.0,0.0,0.0,2,11011
1700,0.0,0.0,0.0,0.0,0.0,0.0,1,10984
1681,0.0,0.0,45000.0,0.0,0.0,0.0,2,10965
1740,0.0,0.0,95000.0,0.0,0.0,0.0,2,11024
1788,0.0,0.0,47000.0,0.0,0.0,0.0,2,11072
1686,,0.0,70000.0,0.0,0.0,0.0,2,10970
1763,0.0,0.0,0.0,0.0,0.0,0.0,1,11047
1794,0.0,0.0,35000.0,0.0,0.0,0.0,2,11078
1751,0.0,0.0,32000.0,0.0,0.0,0.0,2,11035
1786,0.0,0.0,15000.0,0.0,0.0,0.0,2,11070
1765,,0.0,60000.0,0.0,0.0,10000.0,2,11049
1772,0.0,0.0,45000.0,0.0,0.0,0.0,1,11056
1701,0.0,0.0,30000.0,0.0,0.0,16000.0,2,10985
1689,0.0,0.0,0.0,0.0,0.0,0.0,2,10973
1723,0.0,0.0,0.0,0.0,0.0,0.0,1,11007
1752,0.0,0.0,20000.0,0.0,0.0,0.0,2,11036
1630,0.0,0.0,95500.0,0.0,0.0,0.0,2,10914
1744,0.0,0.0,0.0,0.0,0.0,0.0,1,11028
1781,0.0,0.0,60000.0,0.0,0.0,0.0,2,11065
1738,0.0,0.0,70000.0,0.0,0.0,0.0,2,11022
1719,0.0,0.0,22500.0,0.0,0.0,0.0,2,11003
1757,0.0,0.0,20000.0,0.0,0.0,0.0,2,11041
1680,0.0,0.0,45000.0,0.0,0.0,0.0,1,10964
1699,0.0,0.0,25000.0,0.0,0.0,0.0,1,10983
1714,0.0,0.0,0.0,0.0,0.0,0.0,1,10998
1742,0.0,0.0,0.0,0.0,0.0,0.0,1,11026
1768,0.0,0.0,25000.0,0.0,0.0,0.0,2,11052
1678,0.0,0.0,20000.0,0.0,0.0,0.0,2,10962
1694,0.0,0.0,17500.0,0.0,0.0,0.0,1,10978
1800,0.0,0.0,0.0,0.0,0.0,0.0,1,11084
1703,0.0,0.0,0.0,0.0,0.0,0.0,1,10987
1771,0.0,0.0,0.0,0.0,0.0,0.0,1,11055
1679,0.0,0.0,12500.0,0.0,0.0,0.0,2,10963
1138,0.0,0.0,0.0,0.0,0.0,0.0,2,10423
1722,0.0,0.0,0.0,0.0,0.0,0.0,1,11006
1697,0.0,0.0,0.0,0.0,0.0,0.0,1,10981
1774,0.0,0.0,17500.0,0.0,0.0,0.0,2,11058
1670,0.0,0.0,0.0,0.0,0.0,0.0,2,10954
1611,0.0,0.0,35000.0,0.0,0.0,0.0,2,10895
1736,0.0,0.0,36000.0,0.0,0.0,0.0,2,11020
1756,0.0,0.0,25000.0,0.0,0.0,0.0,2,11040
1733,0.0,0.0,30000.0,0.0,0.0,0.0,2,11017
1725,0.0,0.0,25000.0,0.0,0.0,0.0,2,11009
1735,0.0,0.0,0.0,0.0,0.0,0.0,2,11019
1787,10000.0,0.0,45000.0,0.0,0.0,1000.0,2,11071
1782,,0.0,35000.0,0.0,0.0,0.0,2,11066
1815,10000.0,0.0,70000.0,0.0,10000.0,0.0,2,11099
1792,0.0,0.0,0.0,0.0,0.0,0.0,2,11076
1841,0.0,0.0,60000.0,0.0,0.0,0.0,1,11125
1463,0.0,0.0,15000.0,0.0,0.0,0.0,1,10747
1842,0.0,0.0,70000.0,0.0,0.0,0.0,1,11126
1695,0.0,0.0,30000.0,0.0,0.0,0.0,2,10979
1845,0.0,0.0,0.0,0.0,0.0,25000.0,1,11129
1868,0.0,0.0,95000.0,0.0,0.0,0.0,2,11152
1795,0.0,0.0,20000.0,0.0,0.0,0.0,2,11079
1789,0.0,0.0,90000.0,0.0,0.0,0.0,2,11073
1141,0.0,0.0,75000.0,0.0,0.0,0.0,3,10426
1817,0.0,0.0,18000.0,0.0,0.0,0.0,2,11101
1791,0.0,0.0,18000.0,0.0,0.0,0.0,1,11075
1797,0.0,0.0,0.0,0.0,0.0,0.0,2,11081
1796,0.0,0.0,25000.0,0.0,0.0,0.0,2,11080
1493,0.0,0.0,35000.0,0.0,0.0,0.0,2,10777
1122,0.0,0.0,0.0,0.0,0.0,0.0,2,10407
1852,0.0,0.0,17500.0,0.0,0.0,0.0,2,11136
1804,0.0,0.0,0.0,0.0,0.0,0.0,2,11088
1813,0.0,0.0,17500.0,0.0,0.0,0.0,2,11097
1824,0.0,0.0,100000.0,0.0,0.0,0.0,2,11108
1810,0.0,0.0,35000.0,0.0,0.0,0.0,2,11094
1598,0.0,0.0,35000.0,0.0,0.0,0.0,2,10882
1816,0.0,0.0,70000.0,0.0,0.0,0.0,2,11100
1873,0.0,0.0,45000.0,0.0,0.0,0.0,1,11157
1814,0.0,0.0,17500.0,0.0,0.0,0.0,2,11098
1840,0.0,0.0,25000.0,0.0,0.0,0.0,2,11124
1461,0.0,0.0,60000.0,0.0,0.0,0.0,1,10745
1883,0.0,0.0,70000.0,0.0,0.0,0.0,2,11167
1872,0.0,0.0,110000.0,0.0,0.0,0.0,1,11156
971,0.0,0.0,0.0,0.0,0.0,0.0,2,10256
1589,,0.0,70000.0,0.0,0.0,0.0,2,10873
1838,0.0,0.0,2000.0,0.0,0.0,0.0,1,11122
1805,0.0,0.0,0.0,0.0,0.0,0.0,1,11089
1876,0.0,0.0,35000.0,0.0,0.0,0.0,1,11160
1849,0.0,0.0,55000.0,0.0,0.0,0.0,2,11133
1869,0.0,0.0,15000.0,0.0,0.0,0.0,1,11153
1682,0.0,0.0,15000.0,0.0,0.0,0.0,2,10966
1820,0.0,0.0,0.0,0.0,0.0,0.0,2,11104
1834,0.0,0.0,17500.0,0.0,0.0,0.0,2,11118
1846,0.0,0.0,20000.0,0.0,0.0,0.0,1,11130
1865,0.0,0.0,60000.0,0.0,0.0,0.0,2,11149
1885,0.0,0.0,50000.0,0.0,0.0,0.0,2,11169
1871,0.0,0.0,35000.0,0.0,0.0,15000.0,1,11155
1857,0.0,0.0,40000.0,0.0,0.0,0.0,1,11141
858,0.0,0.0,20000.0,0.0,0.0,0.0,3,10143
1884,0.0,0.0,65000.0,0.0,0.0,0.0,1,11168
1864,0.0,0.0,35000.0,0.0,0.0,0.0,2,11148
1855,0.0,0.0,50000.0,0.0,0.0,0.0,2,11139
1822,0.0,0.0,20000.0,0.0,0.0,0.0,2,11106
1134,0.0,0.0,0.0,0.0,0.0,0.0,2,10419
1858,0.0,0.0,70000.0,0.0,0.0,2000.0,2,11142
1870,0.0,0.0,50000.0,0.0,0.0,0.0,1,11154
1854,0.0,0.0,35000.0,0.0,0.0,0.0,2,11138
1790,0.0,0.0,0.0,0.0,0.0,2500.0,1,11074
1808,0.0,0.0,60000.0,0.0,0.0,0.0,1,11092
1862,10000.0,0.0,45000.0,0.0,0.0,0.0,2,11146
1867,0.0,0.0,17500.0,0.0,0.0,0.0,2,11151
1798,0.0,0.0,10000.0,0.0,0.0,0.0,1,11082
1880,0.0,0.0,95000.0,0.0,0.0,0.0,1,11164
1357,0.0,0.0,51000.0,0.0,0.0,0.0,1,10641
1099,0.0,0.0,0.0,0.0,0.0,0.0,2,10384
1836,0.0,0.0,30000.0,0.0,0.0,0.0,2,11120
1802,0.0,0.0,20000.0,0.0,0.0,0.0,2,11086
1877,0.0,0.0,35000.0,0.0,0.0,0.0,2,11161
1062,0.0,0.0,0.0,0.0,0.0,0.0,2,10347
1866,0.0,0.0,22500.0,0.0,0.0,0.0,2,11150
1825,0.0,0.0,35000.0,0.0,0.0,0.0,2,11109
1833,0.0,0.0,40000.0,0.0,0.0,0.0,2,11117
1850,0.0,0.0,90000.0,0.0,0.0,0.0,2,11134
1175,0.0,0.0,35000.0,0.0,0.0,0.0,3,10460
1818,0.0,0.0,30000.0,0.0,0.0,0.0,1,11102
1847,0.0,0.0,70000.0,0.0,0.0,0.0,1,11131
1731,0.0,0.0,95000.0,0.0,0.0,0.0,2,11015
795,0.0,0.0,20000.0,0.0,0.0,0.0,3,10080
1860,0.0,0.0,15000.0,0.0,0.0,0.0,1,11144
1806,0.0,0.0,25000.0,0.0,0.0,0.0,2,11090
1016,0.0,0.0,0.0,0.0,0.0,0.0,2,10301
1811,0.0,0.0,25000.0,0.0,0.0,0.0,1,11095
1853,0.0,0.0,45000.0,0.0,0.0,0.0,1,11137
1828,0.0,0.0,70000.0,0.0,0.0,0.0,1,11112
1830,0.0,0.0,35000.0,0.0,0.0,0.0,2,11114
1859,0.0,0.0,20000.0,0.0,0.0,0.0,1,11143
1809,0.0,0.0,35000.0,0.0,0.0,0.0,1,11093
1878,0.0,0.0,25000.0,0.0,0.0,0.0,2,11162
1801,0.0,0.0,20000.0,0.0,0.0,0.0,2,11085
1832,0.0,0.0,40000.0,0.0,0.0,0.0,2,11116
1882,0.0,0.0,17500.0,0.0,0.0,0.0,2,11166
1837,0.0,0.0,5000.0,0.0,0.0,10000.0,1,11121
1843,0.0,0.0,15000.0,0.0,0.0,0.0,2,11127
1127,0.0,0.0,0.0,0.0,0.0,0.0,2,10412
1829,0.0,0.0,70000.0,0.0,0.0,0.0,1,11113
1863,0.0,0.0,25000.0,0.0,0.0,0.0,2,11147
1363,0.0,0.0,17500.0,0.0,0.0,0.0,2,10647
1861,0.0,0.0,17500.0,0.0,0.0,0.0,2,11145
1874,0.0,0.0,17000.0,0.0,0.0,0.0,1,11158
1827,0.0,0.0,50000.0,0.0,0.0,0.0,2,11111
1823,0.0,0.0,35000.0,0.0,0.0,0.0,2,11107
1839,0.0,0.0,20000.0,0.0,0.0,0.0,2,11123
1851,0.0,0.0,35000.0,0.0,0.0,0.0,2,11135
1848,10000.0,0.0,45000.0,0.0,0.0,0.0,2,11132
1879,0.0,0.0,35000.0,0.0,0.0,0.0,2,11163
1881,0.0,0.0,70000.0,0.0,0.0,2000.0,2,11165
1875,0.0,0.0,70000.0,0.0,0.0,0.0,2,11159
1887,0.0,0.0,65000.0,0.0,0.0,0.0,1,11171
1888,0.0,0.0,65000.0,0.0,0.0,0.0,1,11172
1944,0.0,0.0,0.0,0.0,0.0,0.0,2,11228
1905,0.0,0.0,70000.0,0.0,0.0,0.0,2,11189
1917,0.0,0.0,45000.0,0.0,0.0,0.0,2,11201
1922,0.0,0.0,35000.0,0.0,0.0,0.0,2,11206
1976,0.0,0.0,35000.0,0.0,0.0,0.0,1,11260
1532,0.0,0.0,175000.0,0.0,0.0,0.0,1,10816
1919,0.0,0.0,35000.0,2000.0,0.0,0.0,1,11203
1812,0.0,0.0,17500.0,0.0,0.0,15000.0,1,11096
1964,0.0,0.0,0.0,0.0,0.0,0.0,1,11248
1923,0.0,0.0,35000.0,0.0,0.0,1000.0,2,11207
1927,0.0,0.0,17500.0,0.0,0.0,0.0,2,11211
1929,0.0,0.0,37000.0,0.0,0.0,0.0,1,11213
1940,0.0,0.0,0.0,0.0,0.0,0.0,2,11224
1896,0.0,0.0,0.0,0.0,0.0,15000.0,1,11180
1933,0.0,0.0,29000.0,0.0,0.0,0.0,2,11217
1901,0.0,0.0,50000.0,0.0,0.0,0.0,1,11185
1891,0.0,0.0,36000.0,0.0,0.0,0.0,2,11175
1911,0.0,0.0,17500.0,0.0,0.0,0.0,2,11195
1949,0.0,0.0,22500.0,0.0,0.0,0.0,2,11233
1904,0.0,0.0,36000.0,0.0,0.0,0.0,2,11188
1909,0.0,0.0,60000.0,0.0,0.0,0.0,2,11193
1899,0.0,0.0,20000.0,0.0,0.0,0.0,1,11183
1205,0.0,0.0,35000.0,0.0,0.0,30000.0,3,10490
1967,0.0,0.0,15000.0,0.0,0.0,10000.0,1,11251
1953,0.0,0.0,0.0,0.0,0.0,0.0,1,11237
1937,0.0,0.0,0.0,0.0,0.0,0.0,1,11221
1910,0.0,0.0,22000.0,0.0,0.0,0.0,2,11194
1928,0.0,0.0,35000.0,0.0,0.0,0.0,2,11212
1924,0.0,0.0,20000.0,0.0,0.0,0.0,2,11208
1952,0.0,0.0,22500.0,0.0,0.0,0.0,2,11236
1902,0.0,0.0,37000.0,0.0,0.0,0.0,2,11186
1966,0.0,0.0,20000.0,0.0,0.0,0.0,2,11250
1898,0.0,0.0,145000.0,0.0,0.0,0.0,1,11182
1965,0.0,0.0,28000.0,0.0,0.0,0.0,2,11249
1934,0.0,0.0,0.0,0.0,0.0,0.0,1,11218
1943,0.0,0.0,25000.0,0.0,0.0,0.0,1,11227
1969,0.0,0.0,0.0,0.0,0.0,0.0,1,11253
1400,0.0,0.0,26000.0,0.0,0.0,0.0,2,10684
746,0.0,0.0,0.0,0.0,0.0,14000.0,2,10031
1337,0.0,0.0,36000.0,0.0,0.0,0.0,2,10621
1622,0.0,0.0,45000.0,0.0,0.0,0.0,2,10906
1962,0.0,0.0,25000.0,0.0,0.0,0.0,2,11246
1955,0.0,0.0,37000.0,0.0,0.0,0.0,2,11239
1920,0.0,0.0,42000.0,0.0,0.0,0.0,1,11204
1947,0.0,0.0,25000.0,0.0,0.0,0.0,1,11231
1926,0.0,0.0,5000.0,0.0,0.0,0.0,1,11210
1916,0.0,0.0,0.0,0.0,0.0,0.0,1,11200
1895,0.0,0.0,3000.0,0.0,0.0,0.0,1,11179
1349,,0.0,50000.0,0.0,0.0,0.0,2,10633
1900,0.0,0.0,17500.0,0.0,0.0,0.0,2,11184
1907,0.0,0.0,0.0,0.0,0.0,25000.0,1,11191
1935,0.0,0.0,20000.0,0.0,0.0,0.0,2,11219
1968,0.0,0.0,20000.0,0.0,0.0,0.0,2,11252
1912,0.0,0.0,0.0,0.0,0.0,0.0,1,11196
1957,0.0,0.0,35000.0,0.0,0.0,0.0,2,11241
1018,0.0,0.0,0.0,0.0,0.0,0.0,2,10303
1931,0.0,0.0,20000.0,0.0,0.0,0.0,2,11215
1948,0.0,0.0,22500.0,0.0,0.0,0.0,2,11232
1973,0.0,0.0,20000.0,0.0,0.0,0.0,2,11257
1593,0.0,0.0,35000.0,0.0,0.0,0.0,2,10877
1886,0.0,0.0,0.0,0.0,0.0,0.0,2,11170
1941,0.0,0.0,22500.0,0.0,0.0,0.0,2,11225
958,0.0,0.0,0.0,0.0,0.0,0.0,2,10243
1480,0.0,0.0,35000.0,0.0,0.0,0.0,2,10764
1379,0.0,0.0,0.0,0.0,0.0,3000.0,1,10663
1890,0.0,0.0,35000.0,0.0,0.0,0.0,2,11174
1894,0.0,0.0,65000.0,0.0,0.0,0.0,2,11178
1942,0.0,0.0,22500.0,0.0,0.0,0.0,2,11226
1065,0.0,0.0,0.0,0.0,0.0,0.0,2,10350
1956,0.0,0.0,58000.0,0.0,0.0,0.0,2,11240
1959,0.0,0.0,35000.0,0.0,0.0,0.0,2,11243
1893,0.0,0.0,0.0,0.0,0.0,0.0,1,11177
1970,0.0,0.0,0.0,0.0,0.0,0.0,1,11254
1913,0.0,0.0,70000.0,0.0,0.0,0.0,2,11197
1906,0.0,0.0,60000.0,0.0,0.0,0.0,1,11190
1892,0.0,0.0,25000.0,0.0,0.0,0.0,2,11176
1915,0.0,0.0,36000.0,0.0,0.0,0.0,2,11199
1626,0.0,0.0,22500.0,0.0,0.0,0.0,2,10910
1950,0.0,0.0,35000.0,0.0,0.0,0.0,1,11234
1975,10000.0,0.0,45000.0,0.0,0.0,0.0,2,11259
1960,0.0,0.0,35000.0,0.0,0.0,0.0,2,11244
1780,0.0,0.0,17500.0,0.0,0.0,0.0,2,11064
1963,0.0,0.0,0.0,0.0,0.0,10000.0,1,11247
1914,0.0,0.0,70000.0,0.0,0.0,0.0,2,11198
1938,0.0,0.0,35000.0,0.0,0.0,0.0,1,11222
1903,0.0,0.0,30000.0,0.0,0.0,0.0,2,11187
1946,0.0,0.0,17500.0,0.0,0.0,0.0,2,11230
1958,0.0,0.0,0.0,0.0,0.0,0.0,1,11242
1660,0.0,0.0,100000.0,0.0,0.0,32500.0,2,10944
1951,0.0,0.0,28000.0,0.0,0.0,0.0,2,11235
1932,0.0,0.0,30000.0,0.0,0.0,0.0,2,11216
1889,0.0,0.0,34000.0,0.0,0.0,0.0,1,11173
1087,0.0,0.0,0.0,0.0,0.0,0.0,2,10372
1971,0.0,0.0,0.0,0.0,0.0,7000.0,1,11255
1972,0.0,0.0,30000.0,0.0,0.0,0.0,1,11256
1974,10000.0,0.0,60000.0,0.0,0.0,0.0,1,11258
1479,0.0,0.0,36000.0,0.0,0.0,0.0,2,10763
1930,0.0,0.0,0.0,0.0,0.0,0.0,1,11214
1921,0.0,0.0,36000.0,0.0,0.0,0.0,2,11205
1936,0.0,0.0,1000.0,0.0,0.0,0.0,1,11220
1939,0.0,0.0,35000.0,0.0,0.0,0.0,2,11223
1925,0.0,0.0,22500.0,0.0,0.0,0.0,1,11209
1908,10000.0,0.0,45000.0,0.0,0.0,15000.0,2,11192
1897,0.0,0.0,65000.0,0.0,0.0,0.0,2,11181
1945,10000.0,0.0,45000.0,0.0,0.0,0.0,2,11229
1954,0.0,0.0,70000.0,0.0,0.0,0.0,2,11238
1523,0.0,0.0,17500.0,0.0,0.0,0.0,2,10807
1980,5000.0,0.0,30000.0,0.0,0.0,30000.0,1,11264
1979,0.0,0.0,45000.0,0.0,0.0,0.0,1,11263
1981,0.0,0.0,70000.0,0.0,0.0,0.0,1,11265
1978,0.0,0.0,15000.0,0.0,0.0,0.0,1,11262
1737,0.0,0.0,95000.0,0.0,0.0,0.0,2,11021
1985,0.0,0.0,90000.0,0.0,0.0,0.0,1,11269
1551,0.0,0.0,95000.0,0.0,0.0,0.0,2,10835
1253,0.0,0.0,0.0,0.0,0.0,4000.0,2,10537
1988,0.0,0.0,55000.0,0.0,0.0,0.0,1,11272
1675,0.0,0.0,95000.0,0.0,0.0,0.0,2,10959
1989,0.0,0.0,35000.0,0.0,0.0,0.0,1,11273
1990,0.0,0.0,55000.0,0.0,0.0,0.0,1,11274
1991,0.0,0.0,55000.0,0.0,0.0,0.0,1,11275
1992,5000.0,0.0,60000.0,0.0,0.0,0.0,1,11276
2017,0.0,0.0,170000.0,0.0,0.0,0.0,1,11301
2030,0.0,0.0,85000.0,0.0,0.0,0.0,1,11314
2018,0.0,0.0,35000.0,0.0,0.0,0.0,1,11302
1993,0.0,0.0,80000.0,0.0,0.0,0.0,1,11277
1150,0.0,0.0,37000.0,0.0,0.0,0.0,3,10435
1995,0.0,0.0,60000.0,0.0,0.0,0.0,1,11279
1996,0.0,0.0,60000.0,0.0,0.0,0.0,1,11280
1240,0.0,0.0,0.0,0.0,0.0,0.0,2,10524
1576,0.0,0.0,0.0,0.0,0.0,0.0,2,10860
1739,0.0,0.0,0.0,0.0,0.0,0.0,2,11023
2025,0.0,0.0,0.0,0.0,0.0,0.0,1,11309
2013,0.0,0.0,45000.0,0.0,0.0,0.0,1,11297
2026,0.0,0.0,60000.0,0.0,0.0,0.0,1,11310
1983,0.0,0.0,40000.0,0.0,0.0,0.0,2,11267
781,0.0,0.0,0.0,0.0,0.0,0.0,2,10066
1799,0.0,0.0,35000.0,0.0,0.0,30000.0,2,11083
2021,0.0,0.0,25000.0,0.0,0.0,10000.0,1,11305
2027,0.0,0.0,160000.0,0.0,0.0,0.0,1,11311
883,0.0,0.0,2000.0,0.0,0.0,0.0,2,10168
2003,0.0,0.0,70000.0,0.0,0.0,0.0,1,11287
2004,0.0,0.0,70000.0,0.0,0.0,0.0,1,11288
2009,0.0,0.0,90000.0,0.0,0.0,0.0,1,11293
1227,0.0,0.0,0.0,0.0,0.0,0.0,2,10512
2006,10000.0,0.0,35000.0,0.0,0.0,0.0,1,11290
2007,0.0,0.0,40000.0,0.0,0.0,0.0,1,11291
1126,0.0,0.0,95000.0,0.0,0.0,0.0,2,10411
1642,0.0,0.0,20000.0,0.0,0.0,0.0,2,10926
718,0.0,0.0,40000.0,0.0,0.0,0.0,1,10003
719,0.0,0.0,35000.0,0.0,0.0,10000.0,1,10004
1984,0.0,0.0,30000.0,0.0,0.0,0.0,2,11268
1105,0.0,0.0,0.0,0.0,0.0,0.0,2,10390
2023,0.0,0.0,17500.0,0.0,0.0,0.0,1,11307
1702,0.0,0.0,95000.0,0.0,0.0,0.0,2,10986
1596,0.0,0.0,95000.0,0.0,0.0,0.0,2,10880
1459,0.0,0.0,100000.0,0.0,0.0,0.0,2,10743
2010,0.0,0.0,1000.0,0.0,0.0,0.0,1,11294
2029,0.0,0.0,35000.0,0.0,0.0,30000.0,1,11313
1534,0.0,0.0,100000.0,0.0,0.0,0.0,2,10818
2022,0.0,0.0,70000.0,0.0,0.0,0.0,1,11306
2020,0.0,0.0,95000.0,0.0,0.0,5000.0,1,11304
2014,0.0,0.0,170000.0,0.0,0.0,0.0,1,11298
1251,0.0,0.0,0.0,0.0,0.0,0.0,2,10535
2015,0.0,0.0,40000.0,0.0,0.0,0.0,1,11299
1419,0.0,0.0,95000.0,0.0,0.0,0.0,2,10703
1982,0.0,0.0,22500.0,0.0,0.0,20000.0,1,11266
1987,0.0,0.0,45000.0,0.0,0.0,0.0,1,11271
2019,0.0,0.0,70000.0,0.0,0.0,0.0,1,11303
2028,0.0,0.0,17500.0,0.0,0.0,0.0,1,11312
1581,0.0,0.0,95000.0,0.0,0.0,0.0,2,10865
2024,0.0,0.0,50000.0,0.0,0.0,0.0,1,11308
1998,0.0,0.0,35000.0,0.0,0.0,0.0,2,11282
2031,0.0,0.0,45000.0,0.0,0.0,0.0,1,11315
899,0.0,0.0,40000.0,0.0,0.0,0.0,3,10184
1986,0.0,0.0,14000.0,0.0,0.0,0.0,1,11270
1572,0.0,0.0,145000.0,0.0,0.0,0.0,2,10856
2001,0.0,0.0,15000.0,0.0,0.0,0.0,1,11285
1708,,0.0,190000.0,0.0,0.0,0.0,2,10992
1406,,0.0,190000.0,0.0,0.0,1000.0,2,10690
1803,0.0,0.0,0.0,0.0,0.0,0.0,1,11087
1684,0.0,0.0,30000.0,0.0,0.0,0.0,2,10968
2000,0.0,0.0,0.0,0.0,0.0,0.0,1,11284
1473,0.0,0.0,20000.0,0.0,0.0,0.0,2,10757
2005,0.0,0.0,0.0,0.0,0.0,0.0,1,11289
1999,0.0,0.0,41000.0,0.0,0.0,0.0,2,11283
1520,0.0,0.0,0.0,0.0,0.0,0.0,2,10804
1475,0.0,0.0,110000.0,0.0,0.0,0.0,2,10759
1724,0.0,0.0,20000.0,0.0,0.0,0.0,2,11008
1994,0.0,0.0,22500.0,0.0,0.0,0.0,2,11278
1507,0.0,0.0,95000.0,0.0,0.0,0.0,2,10791
1997,0.0,0.0,17500.0,0.0,0.0,0.0,2,11281
1451,0.0,0.0,145000.0,0.0,0.0,0.0,2,10735
1710,0.0,0.0,0.0,0.0,0.0,0.0,2,10994
2008,0.0,0.0,5000.0,0.0,0.0,0.0,1,11292
1489,0.0,0.0,95000.0,0.0,0.0,0.0,2,10773
1600,0.0,0.0,95000.0,0.0,0.0,2500.0,2,10884
1424,0.0,0.0,0.0,0.0,0.0,0.0,2,10708
1547,0.0,0.0,95000.0,0.0,0.0,0.0,2,10831
1514,0.0,0.0,95000.0,0.0,0.0,0.0,2,10798
1435,0.0,0.0,95000.0,0.0,0.0,0.0,2,10719
2011,0.0,0.0,45000.0,0.0,0.0,0.0,1,11295
1977,0.0,0.0,35000.0,0.0,0.0,0.0,2,11261
1389,0.0,0.0,95000.0,0.0,0.0,0.0,2,10673
1161,0.0,0.0,35000.0,0.0,0.0,0.0,3,10446
2002,0.0,0.0,25000.0,0.0,0.0,0.0,2,11286
2032,0.0,0.0,45000.0,0.0,0.0,40000.0,1,11316
1766,0.0,0.0,95000.0,0.0,0.0,0.0,2,11050
2012,0.0,0.0,27000.0,0.0,0.0,0.0,1,11296
1819,0.0,0.0,95000.0,0.0,0.0,0.0,2,11103
1527,0.0,0.0,0.0,0.0,0.0,0.0,2,10811
1599,0.0,0.0,95000.0,0.0,0.0,80000.0,2,10883
2016,0.0,0.0,40000.0,0.0,0.0,0.0,1,11300
1571,0.0,0.0,95000.0,0.0,0.0,0.0,2,10855
1519,0.0,0.0,95000.0,0.0,0.0,0.0,2,10803
1506,0.0,0.0,114000.0,0.0,0.0,0.0,2,10790
