id,curr_year,promotion_date,status,duration,created_at,updated_at,modified_by_id,student_id
2368,1,,new_admission,3,,,,10958
2370,1,,new_admission,3,,,,10960
2374,1,,new_admission,2,,,,10964
2377,1,,new_admission,4,,,,10967
2379,1,,new_admission,4,,,,10969
2381,1,,new_admission,4,,,,10971
2387,1,,new_admission,3,,,,10977
2388,1,,new_admission,3,,,,10978
2390,1,,new_admission,4,,,,10980
2391,1,,new_admission,3,,,,10981
2393,1,,new_admission,2,,,,10983
2394,1,,new_admission,3,,,,10984
2397,1,,new_admission,3,,,,10987
2403,1,,new_admission,4,,,,10993
2405,1,,new_admission,3,,,,10995
2408,1,,new_admission,3,,,,10998
2412,1,,new_admission,2,,,,11002
2406,2,,promoted,3,,,,10996
2416,1,,new_admission,3,,,,11006
2417,1,,new_admission,3,,,,11007
2420,1,,new_admission,3,,,,11010
2423,1,,new_admission,2,,,,11013
2424,1,,new_admission,4,,,,11014
2428,1,,new_admission,4,,,,11018
2338,2,,promoted,2,,2025-02-10 04:53:48.673793+00:00,,10928
2401,2,,demoted,2,,2024-10-04 09:23:43.584778+00:00,,10991
2356,2,,promoted,3,,2025-02-19 05:59:00.757463+00:00,,10946
2383,2,,promoted,2,,2025-04-07 10:34:20.083457+00:00,,10973
2384,2,,promoted,2,,2025-04-08 10:10:23.116106+00:00,,10974
2324,2,,promoted,2,,2025-04-08 10:10:32.405508+00:00,,10914
2363,2,,promoted,2,,2025-04-08 10:10:33.401226+00:00,,10953
2325,2,,promoted,2,,2025-04-08 10:10:42.661986+00:00,,10915
2349,2,,promoted,2,,2025-04-24 06:36:50.600743+00:00,,10939
2376,2,,promoted,2,,2025-04-26 07:03:32.517922+00:00,,10966
2375,2,,promoted,4,,2025-05-07 05:09:31.990076+00:00,,10965
2378,2,,promoted,4,,2025-05-09 05:19:47.279523+00:00,,10968
2355,2,,promoted,4,,2025-05-12 07:47:21.299996+00:00,,10945
2364,2,,promoted,4,,2025-05-12 07:47:22.478499+00:00,,10954
2322,2,,promoted,4,,2025-05-12 07:49:56.021447+00:00,,10912
2389,2,,promoted,4,,2025-05-12 07:49:56.809618+00:00,,10979
2382,2,,promoted,3,,2025-05-12 07:50:38.747617+00:00,,10972
2360,2,,promoted,3,,2025-05-12 07:51:26.533193+00:00,,10950
2371,2,,promoted,3,,2025-05-12 07:51:27.990680+00:00,,10961
2326,2,,promoted,3,,2025-05-12 07:52:26.878257+00:00,,10916
2421,2,,promoted,3,,2025-05-12 07:52:28.354455+00:00,,11011
2419,2,,promoted,3,,2025-05-12 07:52:29.059538+00:00,,11009
2427,2,,promoted,4,,2025-05-12 07:54:50.206591+00:00,,11017
2395,2,,promoted,4,,2025-05-12 07:54:50.563552+00:00,,10985
2410,2,,promoted,2,,2025-05-13 04:38:55.077653+00:00,,11000
2341,2,,promoted,2,,2025-05-13 05:06:53.110760+00:00,,10931
2399,2,,promoted,2,,2025-05-13 06:43:55.635959+00:00,,10989
2398,2,,promoted,2,,2025-05-13 07:14:31.008708+00:00,,10988
2362,2,,promoted,2,,2025-05-14 06:45:14.718182+00:00,,10952
2373,2,,promoted,2,,2025-05-15 04:15:23.145894+00:00,,10963
2418,2,,promoted,3,,2025-05-22 08:21:58.977091+00:00,,11008
2400,2,,promoted,2,,2025-05-24 07:27:49.329247+00:00,,10990
2343,2,,promoted,2,,2025-05-24 07:46:24.720225+00:00,,10933
2340,2,,promoted,2,,2025-05-26 05:43:09.059838+00:00,,10930
2372,2,,promoted,3,,2025-05-27 07:11:03.238945+00:00,,10962
2336,2,,promoted,3,,2025-05-27 09:12:20.618015+00:00,,10926
2339,2,,promoted,3,,2025-05-30 05:00:16.275107+00:00,,10929
2415,2,,promoted,4,,2025-05-30 06:34:14.344908+00:00,,11005
2411,2,,promoted,4,,2025-05-31 04:56:01.701576+00:00,,11001
2337,2,,promoted,2,,2025-06-02 07:48:55.366389+00:00,,10927
2386,2,,promoted,4,,2025-06-04 04:12:16.064267+00:00,,10976
2414,2,,promoted,2,,2025-06-09 06:55:51.493714+00:00,,11004
2328,2,,promoted,4,,2025-06-19 06:39:11.245366+00:00,,10918
2385,2,,promoted,4,,2025-06-19 07:09:07.414293+00:00,,10975
2407,2,,promoted,3,,2025-07-02 08:38:08.433502+00:00,,10997
2413,2,,promoted,2,,2025-07-14 09:34:43.968204+00:00,,11003
2352,2,,promoted,4,,2025-08-05 08:14:17.979535+00:00,,10942
2366,2,,promoted,2,,2025-08-05 08:14:18.593007+00:00,,10956
2409,2,,promoted,3,,2025-08-13 04:58:46.737440+00:00,,10999
2342,2,,promoted,3,,2025-08-20 04:22:17.906804+00:00,,10932
2435,1,,new_admission,4,,,,11025
2436,1,,new_admission,3,,,,11026
2437,1,,new_admission,3,,,,11027
2438,1,,new_admission,3,,,,11028
2439,1,,new_admission,4,,,,11029
2443,1,,new_admission,3,,,,11033
2444,1,,new_admission,2,,,,11034
2448,1,,new_admission,3,,,,11038
2452,1,,new_admission,3,,,,11042
2457,1,,new_admission,3,,,,11047
2461,1,,new_admission,4,,,,11051
2464,1,,new_admission,2,,,,11054
2465,1,,new_admission,3,,,,11055
2466,1,,new_admission,2,,,,11056
2469,1,,new_admission,2,,,,11059
2470,1,,new_admission,3,,,,11060
2472,1,,new_admission,2,,,,11062
2484,1,,new_admission,4,,,,11074
2485,1,,new_admission,2,,,,11075
2487,1,,new_admission,4,,,,11077
2492,1,,new_admission,4,,,,11082
2494,1,,new_admission,3,,,,11084
2497,1,,new_admission,3,,,,11087
2499,1,,new_admission,3,,,,11089
2502,1,,new_admission,4,,,,11092
2503,1,,new_admission,4,,,,11093
2505,1,,new_admission,4,,,,11095
2506,1,,new_admission,3,,,,11096
2509,2,,promoted,4,,,,11099
2512,1,,new_admission,3,,,,11102
2522,1,,new_admission,4,2024-08-12 08:29:27.718121+00:00,2024-08-12 08:29:27.718156+00:00,2.0,11112
2523,1,,new_admission,4,2024-08-12 08:32:29.948928+00:00,2024-08-12 08:32:29.948947+00:00,2.0,11113
2422,1,,suspended,2,,2024-08-13 07:13:27.467870+00:00,,11012
2531,1,,new_admission,2,2024-08-13 08:16:53.274413+00:00,2024-08-13 08:16:53.274435+00:00,2.0,11121
2453,2,,promoted,2,,2025-04-08 10:10:37.022272+00:00,,11043
2510,2,,suspended,4,,2025-04-09 07:11:05.698969+00:00,,11100
2483,2,,promoted,2,,2025-05-06 07:57:20.074275+00:00,,11073
2480,2,,promoted,3,,2025-05-08 05:52:46.944030+00:00,,11070
2432,2,,promoted,4,,2025-05-12 07:47:22.216887+00:00,,11022
2463,2,,promoted,4,,2025-05-12 07:47:26.381861+00:00,,11053
2455,2,,promoted,3,,2025-05-12 07:50:39.031277+00:00,,11045
2527,2,,promoted,3,2024-08-12 09:07:19.658011+00:00,2025-05-12 07:50:39.320894+00:00,2.0,11117
2526,2,,promoted,3,2024-08-12 09:03:36.651153+00:00,2025-05-12 07:50:39.632015+00:00,2.0,11116
2516,2,,promoted,3,2024-08-12 06:30:40.006908+00:00,2025-05-12 07:50:40.292539+00:00,2.0,11106
2515,2,,promoted,3,,2025-05-12 07:50:41.131428+00:00,,11105
2490,2,,promoted,3,,2025-05-12 07:51:26.155266+00:00,,11080
2489,2,,promoted,3,,2025-05-12 07:51:27.665648+00:00,,11079
2450,2,,promoted,3,,2025-05-12 07:52:28.705086+00:00,,11040
2462,2,,promoted,3,,2025-05-12 07:52:29.427910+00:00,,11052
2441,2,,promoted,3,,2025-05-12 07:52:30.160446+00:00,,11031
2440,2,,promoted,3,,2025-05-12 07:53:16.079905+00:00,,11030
2449,2,,promoted,3,,2025-05-12 07:53:19.012012+00:00,,11039
2459,2,,promoted,3,,2025-05-12 07:53:20.941723+00:00,,11049
2475,2,,promoted,4,,2025-05-12 07:54:52.704415+00:00,,11065
2504,2,,promoted,4,,2025-05-12 07:54:53.041116+00:00,,11094
2525,2,,promoted,4,2024-08-12 08:58:16.800845+00:00,2025-05-12 07:54:55.655290+00:00,2.0,11115
2528,2,,promoted,3,2024-08-13 06:07:57.028983+00:00,2025-05-13 10:31:13.407321+00:00,2.0,11118
2530,2,,promoted,2,2024-08-13 08:11:44.750059+00:00,2025-05-15 05:28:57.821589+00:00,2.0,11120
2495,2,,promoted,3,,2025-05-16 06:21:00.381357+00:00,,11085
2491,2,,promoted,2,,2025-05-16 06:52:16.809839+00:00,,11081
2501,2,,promoted,3,,2025-05-16 09:12:03.649219+00:00,,11091
2508,2,,promoted,3,,2025-05-17 07:18:29.382614+00:00,,11098
2486,2,,promoted,3,,2025-05-19 04:41:04.518089+00:00,,11076
2482,2,,promoted,4,,2025-05-19 06:52:59.026433+00:00,,11072
2442,2,,promoted,4,,2025-05-19 08:33:47.142269+00:00,,11032
2507,2,,promoted,3,,2025-05-20 07:51:55.724609+00:00,,11097
2446,2,,promoted,3,,2025-05-23 07:21:11.496347+00:00,,11036
2478,2,,promoted,3,,2025-05-23 07:34:44.094999+00:00,,11068
2521,2,,promoted,2,2024-08-12 08:24:37.644927+00:00,2025-05-26 07:05:46.439004+00:00,2.0,11111
2517,2,,promoted,2,2024-08-12 07:44:45.311993+00:00,2025-05-26 07:08:43.103981+00:00,2.0,11107
2430,2,,promoted,2,,2025-05-26 07:17:48.042878+00:00,,11020
2456,2,,promoted,3,,2025-05-28 06:29:12.526544+00:00,,11046
2498,2,,promoted,3,,2025-05-28 08:06:53.637156+00:00,,11088
2468,2,,promoted,2,,2025-05-29 06:19:03.953757+00:00,,11058
2467,2,,promoted,2,,2025-05-29 07:14:06.812908+00:00,,11057
2524,2,,promoted,4,2024-08-12 08:55:11.401619+00:00,2025-05-30 06:55:59.703927+00:00,2.0,11114
2451,2,,promoted,3,,2025-05-30 07:24:10.022532+00:00,,11041
2447,2,,promoted,4,,2025-05-31 04:45:17.546542+00:00,,11037
2519,2,,promoted,4,2024-08-12 08:10:03.379385+00:00,2025-05-31 04:49:52.042404+00:00,2.0,11109
2473,2,,promoted,2,,2025-06-02 07:52:05.096443+00:00,,11063
2488,2,,promoted,4,,2025-06-05 06:47:34.722280+00:00,,11078
2479,2,,promoted,3,,2025-06-05 09:07:33.479311+00:00,,11069
2454,2,,promoted,3,,2025-06-06 10:57:35.424044+00:00,,11044
2474,2,,promoted,2,,2025-06-18 06:15:16.154987+00:00,,11064
2471,2,,promoted,3,,2025-07-05 04:52:24.372829+00:00,,11061
2493,2,,promoted,2,,2025-07-17 07:26:36.804304+00:00,,11083
2445,2,,promoted,2,,2025-07-25 08:01:46.159458+00:00,,11035
2429,2,,promoted,2,,2025-07-28 05:25:51.085869+00:00,,11019
2481,2,,promoted,2,,2025-08-05 07:57:53.721162+00:00,,11071
2458,2,,promoted,4,,2025-08-05 08:14:19.548890+00:00,,11048
2514,2,,promoted,3,,2025-08-18 06:55:22.212767+00:00,,11104
2496,2,,promoted,3,,2025-08-23 04:18:12.805077+00:00,,11086
2500,2,,promoted,3,,2025-08-27 05:45:47.552122+00:00,,11090
2532,1,,new_admission,3,2024-08-14 04:58:11.412148+00:00,2024-08-14 04:58:11.412170+00:00,2.0,11122
2535,1,,new_admission,2,2024-08-15 05:51:04.194145+00:00,2024-08-15 05:51:04.194166+00:00,2.0,11125
2536,1,,new_admission,2,2024-08-16 06:19:20.770049+00:00,2024-08-16 06:19:20.770068+00:00,2.0,11126
2539,1,,new_admission,2,2024-08-16 07:36:56.739477+00:00,2024-08-16 07:36:56.739499+00:00,2.0,11129
2540,1,,new_admission,3,2024-08-16 07:56:43.472333+00:00,2024-08-16 07:56:43.472355+00:00,2.0,11130
2541,1,,new_admission,3,2024-08-16 09:19:13.514122+00:00,2024-08-16 09:19:13.514142+00:00,2.0,11131
2547,1,,new_admission,2,2024-08-20 06:53:52.076537+00:00,2024-08-20 06:53:52.076557+00:00,2.0,11137
2551,1,,new_admission,2,2024-08-20 07:35:21.104265+00:00,2024-08-20 07:35:21.104303+00:00,2.0,11141
2553,1,,new_admission,2,2024-08-20 08:46:48.081064+00:00,2024-08-20 08:46:48.081083+00:00,2.0,11143
2554,1,,new_admission,2,2024-08-20 08:50:06.594228+00:00,2024-08-20 08:50:06.594249+00:00,2.0,11144
2563,1,,new_admission,4,2024-08-21 09:59:17.604478+00:00,2024-08-21 09:59:17.604498+00:00,2.0,11153
2564,1,,new_admission,3,2024-08-22 05:02:33.816251+00:00,2024-08-22 05:02:33.816274+00:00,2.0,11154
2565,1,,new_admission,2,2024-08-22 05:36:00.412717+00:00,2024-08-22 05:36:00.412739+00:00,2.0,11155
2566,1,,new_admission,2,2024-08-22 10:09:23.476252+00:00,2024-08-22 10:09:23.476274+00:00,2.0,11156
2567,1,,new_admission,4,2024-08-22 11:34:42.657586+00:00,2024-08-22 11:34:42.657608+00:00,2.0,11157
2568,1,,new_admission,2,2024-08-23 10:37:17.934385+00:00,2024-08-23 10:37:17.934407+00:00,2.0,11158
2574,1,,new_admission,2,2024-08-24 09:58:36.801185+00:00,2024-08-24 09:58:36.801204+00:00,2.0,11164
2578,1,,new_admission,4,2024-08-27 09:15:10.015093+00:00,2024-08-27 09:15:10.015111+00:00,2.0,11168
2581,1,,new_admission,2,2024-08-28 06:31:47.714918+00:00,2024-08-28 06:31:47.714937+00:00,2.0,11171
2582,1,,new_admission,2,2024-08-28 06:34:39.884449+00:00,2024-08-28 06:34:39.884468+00:00,2.0,11172
2583,1,,new_admission,2,2024-08-28 09:11:58.500297+00:00,2024-08-28 09:11:58.500314+00:00,2.0,11173
2587,1,,new_admission,2,2024-08-30 06:23:28.021795+00:00,2024-08-30 06:23:28.021815+00:00,2.0,11177
2589,1,,new_admission,2,2024-08-31 07:49:56.079824+00:00,2024-08-31 07:49:56.079842+00:00,2.0,11179
2590,1,,new_admission,2,2024-09-02 05:56:43.866147+00:00,2024-09-02 05:56:43.866167+00:00,2.0,11180
2592,1,,new_admission,2,2024-09-02 07:10:38.116446+00:00,2024-09-02 07:10:38.116464+00:00,2.0,11182
2593,1,,new_admission,2,2024-09-02 09:17:30.363507+00:00,2024-09-02 09:17:30.363526+00:00,2.0,11183
2595,1,,new_admission,4,2024-09-03 08:25:03.359470+00:00,2024-09-03 08:25:03.359712+00:00,2.0,11185
2600,1,,new_admission,2,2024-09-04 08:07:52.302072+00:00,2024-09-04 08:07:52.302091+00:00,2.0,11190
2601,1,,new_admission,2,2024-09-04 08:21:23.511657+00:00,2024-09-04 08:21:23.511677+00:00,2.0,11191
2606,1,,new_admission,3,2024-09-05 06:32:18.342377+00:00,2024-09-05 06:32:18.342397+00:00,2.0,11196
2610,1,,new_admission,3,2024-09-06 07:40:07.475262+00:00,2024-09-06 07:40:07.475281+00:00,2.0,11200
2613,1,,new_admission,2,2024-09-07 05:56:44.437378+00:00,2024-09-07 05:56:44.437421+00:00,2.0,11203
2614,1,,new_admission,2,2024-09-07 09:37:24.716534+00:00,2024-09-07 09:37:24.716553+00:00,2.0,11204
1656,2,,promoted,2,,2024-09-09 07:53:43.466782+00:00,,10246
2157,1,,suspended,4,,2024-09-09 10:39:52.158951+00:00,,10747
2580,2,,promoted,2,2024-08-28 06:29:24.740035+00:00,2025-04-16 05:23:13.395021+00:00,2.0,11170
2617,2,,promoted,4,2024-09-10 07:18:54.001788+00:00,2025-05-05 06:03:25.588655+00:00,2.0,11207
2557,2,,promoted,4,2024-08-21 06:14:19.378752+00:00,2025-05-10 06:27:08.661315+00:00,2.0,11147
2544,2,,promoted,4,2024-08-17 06:42:38.649510+00:00,2025-05-12 07:47:24.057056+00:00,2.0,11134
2579,2,,promoted,4,2024-08-27 09:29:04.831371+00:00,2025-05-12 07:49:57.105520+00:00,2.0,11169
2560,2,,promoted,4,2024-08-21 07:15:59.105553+00:00,2025-05-12 07:49:57.642212+00:00,2.0,11150
2533,2,,promoted,3,2024-08-14 07:12:08.791197+00:00,2025-05-12 07:50:39.944471+00:00,2.0,11123
2550,2,,promoted,3,2024-08-20 07:29:00.714485+00:00,2025-05-12 07:50:41.890055+00:00,2.0,11140
2549,2,,promoted,3,2024-08-20 07:23:02.536363+00:00,2025-05-12 07:51:27.335582+00:00,2.0,11139
2607,2,,promoted,3,2024-09-05 09:15:13.691874+00:00,2025-05-12 07:53:17.132738+00:00,2.0,11197
2608,2,,promoted,3,2024-09-06 06:39:55.394626+00:00,2025-05-12 07:53:21.322342+00:00,2.0,11198
2585,2,,promoted,4,2024-08-29 07:15:28.663939+00:00,2025-05-12 07:54:49.689533+00:00,2.0,11175
2543,2,,promoted,4,2024-08-17 06:38:29.299243+00:00,2025-05-12 07:54:50.911680+00:00,2.0,11133
2615,2,,promoted,4,2024-09-08 06:08:29.388503+00:00,2025-05-12 07:54:51.249302+00:00,2.0,11205
2616,2,,promoted,2,2024-09-09 05:17:41.645123+00:00,2025-05-14 08:17:00.202246+00:00,2.0,11206
2584,2,,promoted,4,2024-08-29 07:10:33.037584+00:00,2025-05-15 04:11:09.515641+00:00,2.0,11174
2597,2,,promoted,2,2024-09-04 04:31:34.798864+00:00,2025-05-16 06:55:10.685888+00:00,2.0,11187
2555,2,,promoted,3,2024-08-21 05:30:39.531941+00:00,2025-05-20 07:06:13.966101+00:00,2.0,11145
2598,2,,promoted,2,2024-09-04 04:36:02.953776+00:00,2025-05-20 08:42:22.090284+00:00,2.0,11188
2594,2,,promoted,2,2024-09-02 11:05:56.548253+00:00,2025-05-24 07:30:37.902677+00:00,2.0,11184
2546,2,,promoted,2,2024-08-17 11:33:38.174158+00:00,2025-05-26 10:13:54.529029+00:00,2.0,11136
2572,2,,promoted,2,2024-08-24 09:10:07.194948+00:00,2025-05-27 04:56:09.336780+00:00,2.0,11162
2571,2,,promoted,4,2024-08-24 08:04:20.982176+00:00,2025-05-27 05:15:45.570123+00:00,2.0,11161
2596,2,,promoted,2,2024-09-03 09:03:42.014488+00:00,2025-05-27 05:17:05.196359+00:00,2.0,11186
2586,2,,promoted,2,2024-08-30 06:16:59.680488+00:00,2025-05-28 08:38:03.724945+00:00,2.0,11176
2609,2,,promoted,4,2024-09-06 07:20:22.635058+00:00,2025-05-29 10:42:21.102712+00:00,2.0,11199
2605,2,,promoted,2,2024-09-05 06:28:27.778501+00:00,2025-05-30 06:41:08.520422+00:00,2.0,11195
2537,2,,promoted,3,2024-08-16 06:51:46.740112+00:00,2025-05-30 07:24:46.444073+00:00,2.0,11127
2534,2,,promoted,2,2024-08-14 11:39:49.347394+00:00,2025-05-30 07:41:59.515360+00:00,2.0,11124
2548,2,,promoted,4,2024-08-20 06:54:30.275007+00:00,2025-06-03 06:18:44.340532+00:00,2.0,11138
2562,2,,promoted,2,2024-08-21 08:47:48.131445+00:00,2025-06-16 04:27:56.756919+00:00,2.0,11152
2561,2,,promoted,3,2024-08-21 07:57:18.620399+00:00,2025-06-17 08:45:29.876494+00:00,2.0,11151
2604,2,,promoted,3,2024-09-05 06:14:39.077813+00:00,2025-07-07 07:26:03.514564+00:00,2.0,11194
2556,2,,promoted,2,2024-08-21 06:11:21.534782+00:00,2025-07-11 04:36:11.048174+00:00,2.0,11146
2576,2,,promoted,2,2024-08-24 10:35:48.730159+00:00,2025-07-17 07:13:38.699736+00:00,2.0,11166
2542,2,,promoted,2,2024-08-16 10:17:16.227227+00:00,2025-08-05 07:57:54.287044+00:00,2.0,11132
2573,2,,promoted,2,2024-08-24 09:22:01.035798+00:00,2025-08-05 07:57:54.525765+00:00,2.0,11163
2602,2,,promoted,2,2024-09-04 08:25:09.962704+00:00,2025-08-05 07:57:55.600729+00:00,2.0,11192
2577,2,,promoted,4,2024-08-25 09:55:46.069777+00:00,2025-08-05 08:14:18.302206+00:00,2.0,11167
2599,2,,promoted,2,2024-09-04 06:36:20.421250+00:00,2025-08-05 08:14:19.970439+00:00,2.0,11189
2588,2,,promoted,4,2024-08-31 05:34:23.642246+00:00,2025-08-05 08:14:20.332399+00:00,2.0,11178
2591,2,,promoted,2,2024-09-02 06:51:31.437429+00:00,2025-08-05 08:14:20.974018+00:00,2.0,11181
2552,2,,promoted,2,2024-08-20 08:30:26.073140+00:00,2025-08-05 08:14:23.233146+00:00,2.0,11142
2575,2,,promoted,2,2024-08-24 10:25:34.907656+00:00,2025-08-05 08:14:23.608092+00:00,2.0,11165
2619,1,,new_admission,2,2024-09-11 09:14:08.613152+00:00,2024-09-11 09:14:08.613171+00:00,2.0,11209
2620,1,,new_admission,2,2024-09-11 10:27:39.977113+00:00,2024-09-11 10:27:39.977131+00:00,2.0,11210
2623,1,,new_admission,2,2024-09-12 06:53:39.685084+00:00,2024-09-12 06:53:39.685104+00:00,2.0,11213
2624,1,,new_admission,3,2024-09-12 07:03:06.984329+00:00,2024-09-12 07:03:06.984347+00:00,2.0,11214
2628,1,,new_admission,3,2024-09-13 05:24:59.043589+00:00,2024-09-13 05:24:59.043608+00:00,2.0,11218
2630,1,,new_admission,2,2024-09-13 05:52:01.062679+00:00,2024-09-13 05:52:01.062699+00:00,2.0,11220
2631,1,,new_admission,3,2024-09-13 07:33:08.341880+00:00,2024-09-13 07:33:08.341906+00:00,2.0,11221
2632,1,,new_admission,4,2024-09-13 09:22:08.969588+00:00,2024-09-13 09:22:08.969608+00:00,2.0,11222
2637,1,,new_admission,3,2024-09-17 05:02:55.150849+00:00,2024-09-17 05:02:55.150869+00:00,2.0,11227
2641,1,,new_admission,3,2024-09-17 10:30:23.624230+00:00,2024-09-17 10:30:23.624253+00:00,2.0,11231
2644,1,,new_admission,3,2024-09-18 09:40:34.310736+00:00,2024-09-18 09:40:34.310758+00:00,2.0,11234
2647,1,,new_admission,3,2024-09-19 06:37:03.691613+00:00,2024-09-19 06:37:03.691636+00:00,2.0,11237
2652,1,,new_admission,3,2024-09-20 07:51:27.185043+00:00,2024-09-20 07:51:27.185065+00:00,2.0,11242
2657,1,,new_admission,3,2024-09-24 06:33:51.875186+00:00,2024-09-24 06:33:51.875205+00:00,2.0,11247
2658,1,,new_admission,3,2024-09-24 08:16:37.808736+00:00,2024-09-24 08:16:37.808756+00:00,2.0,11248
2661,1,,new_admission,3,2024-09-25 10:25:17.408551+00:00,2024-09-25 10:25:17.408588+00:00,2.0,11251
2663,1,,new_admission,3,2024-09-26 09:52:26.651878+00:00,2024-09-26 09:52:26.651903+00:00,2.0,11253
2664,1,,new_admission,4,2024-09-27 06:31:40.970293+00:00,2024-09-27 06:31:40.970315+00:00,2.0,11254
2665,1,,new_admission,4,2024-09-27 06:34:14.492446+00:00,2024-09-27 06:34:14.492470+00:00,2.0,11255
2666,1,,new_admission,3,2024-09-27 09:28:24.781004+00:00,2024-09-27 09:28:24.781029+00:00,2.0,11256
2668,1,,new_admission,4,2024-09-30 09:27:06.922748+00:00,2024-09-30 09:27:06.922769+00:00,2.0,11258
2670,1,,new_admission,4,2024-10-03 11:08:19.048582+00:00,2024-10-03 11:08:19.048624+00:00,2.0,11260
2672,1,,new_admission,2,2024-10-05 11:03:41.432472+00:00,2024-10-05 11:03:41.432496+00:00,2.0,11262
2673,1,,new_admission,2,2024-10-07 11:27:36.696385+00:00,2024-10-07 11:27:36.696405+00:00,2.0,11263
2674,1,,new_admission,2,2024-10-07 11:29:05.189578+00:00,2024-10-07 11:29:05.189600+00:00,2.0,11264
2675,1,,new_admission,3,2024-10-08 09:16:06.111256+00:00,2024-10-08 09:16:06.111278+00:00,2.0,11265
2676,1,,new_admission,2,2024-10-08 11:44:54.747274+00:00,2024-10-08 11:44:54.747294+00:00,2.0,11266
2679,1,,new_admission,4,2024-10-09 09:36:02.716867+00:00,2024-10-09 09:36:02.716888+00:00,2.0,11269
2680,1,,new_admission,3,2024-10-14 08:41:36.005776+00:00,2024-10-14 08:41:36.005797+00:00,2.0,11270
2681,1,,new_admission,2,2024-10-14 10:41:20.728182+00:00,2024-10-14 10:41:20.728206+00:00,2.0,11271
2682,1,,new_admission,4,2024-10-15 07:14:49.377765+00:00,2024-10-15 07:14:49.377786+00:00,2.0,11272
2683,1,,new_admission,2,2024-10-17 10:30:41.508072+00:00,2024-10-17 10:30:41.508095+00:00,2.0,11273
2684,1,,new_admission,2,2024-10-19 05:08:24.425577+00:00,2024-10-19 05:08:24.425598+00:00,2.0,11274
2685,1,,new_admission,2,2024-10-19 05:11:28.322182+00:00,2024-10-19 05:11:28.322202+00:00,2.0,11275
2686,1,,new_admission,2,2024-10-20 06:21:23.903354+00:00,2024-10-20 06:21:23.903376+00:00,2.0,11276
2687,1,,new_admission,4,2024-10-22 05:14:48.189625+00:00,2024-10-22 05:14:48.189645+00:00,2.0,11277
2689,1,,new_admission,2,2024-11-05 10:01:10.277129+00:00,2024-11-05 10:01:10.277278+00:00,2.0,11279
2690,1,,new_admission,2,2024-11-05 10:02:42.057724+00:00,2024-11-05 10:02:42.057748+00:00,2.0,11280
1971,3,,promoted,3,,2024-11-06 04:21:35.222934+00:00,,10560
2166,2,,promoted,4,,2024-11-14 04:27:17.126862+00:00,,10756
2694,1,,new_admission,3,2024-11-19 07:27:02.972543+00:00,2024-11-19 07:27:02.972562+00:00,2.0,11284
2695,1,,new_admission,3,2024-11-20 08:37:41.439041+00:00,2024-11-20 08:37:41.439063+00:00,2.0,11285
2697,1,,new_admission,4,2024-11-21 09:59:26.466481+00:00,2024-11-21 09:59:26.466502+00:00,2.0,11287
2698,1,,new_admission,3,2024-11-21 10:04:41.175121+00:00,2024-11-21 10:04:41.175145+00:00,2.0,11288
2699,1,,new_admission,3,2024-11-23 08:53:26.922101+00:00,2024-11-23 08:53:26.922123+00:00,2.0,11289
2700,1,,new_admission,3,2024-11-26 09:44:36.109120+00:00,2024-11-26 09:44:36.109141+00:00,2.0,11290
2701,1,,new_admission,3,2024-11-26 09:47:14.292597+00:00,2024-11-26 09:47:14.292620+00:00,2.0,11291
2662,2,,promoted,3,2024-09-25 10:50:46.055000+00:00,2025-05-02 07:34:01.852385+00:00,2.0,11252
2622,2,,promoted,4,2024-09-12 06:49:05.843451+00:00,2025-05-02 10:24:57.105788+00:00,2.0,11212
2618,2,,promoted,2,2024-09-11 08:16:04.399853+00:00,2025-05-05 07:56:02.165034+00:00,2.0,11208
2643,2,,promoted,4,2024-09-18 06:41:21.848653+00:00,2025-05-12 07:49:58.280376+00:00,2.0,11233
2677,2,,promoted,3,2024-10-09 05:19:45.467416+00:00,2025-05-12 07:50:41.494044+00:00,2.0,11267
2660,2,,promoted,3,2024-09-25 10:07:39.335791+00:00,2025-05-12 07:50:42.211653+00:00,2.0,11250
2626,2,,promoted,3,2024-09-12 10:05:51.373023+00:00,2025-05-12 07:51:28.556284+00:00,2.0,11216
2696,2,,promoted,3,2024-11-21 06:09:12.025357+00:00,2025-05-12 07:51:29.207930+00:00,2.0,11286
2655,2,,promoted,3,2024-09-23 07:20:40.157603+00:00,2025-05-12 07:53:21.654461+00:00,2.0,11245
2036,4,,promoted,4,,2025-05-14 04:01:45.201443+00:00,,10625
2659,2,,promoted,2,2024-09-25 08:03:08.568542+00:00,2025-05-14 05:43:09.932582+00:00,2.0,11249
2634,2,,promoted,3,2024-09-14 07:33:03.653968+00:00,2025-05-15 07:34:21.244127+00:00,2.0,11224
2656,2,,promoted,3,2024-09-23 08:50:51.978760+00:00,2025-05-15 08:13:10.018271+00:00,2.0,11246
2640,2,,promoted,3,2024-09-17 08:20:00.376031+00:00,2025-05-20 07:07:41.740280+00:00,2.0,11230
2688,2,,promoted,2,2024-10-23 05:17:42.294275+00:00,2025-05-24 04:42:35.815071+00:00,2.0,11278
1482,3,,promoted,3,,2025-05-26 05:25:35.938368+00:00,,10072
2691,2,,promoted,2,2024-11-08 05:47:54.342121+00:00,2025-05-26 07:10:55.806181+00:00,2.0,11281
2651,2,,promoted,2,2024-09-20 07:40:05.284259+00:00,2025-05-26 07:29:49.041128+00:00,2.0,11241
